Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[346]    0.0    0.00    0.00       6         ActiveObject* std::__uninitialized_move_if_noexcept_a<ActiveObject*, ActiveObject*, std::allocator<ActiveObject> >(ActiveObject*, ActiveObject*, ActiveObject*, std::allocator<ActiveObject>&) [346]
                0.00    0.00      12/12          std::move_iterator<ActiveObject*> std::__make_move_if_noexcept_iterator<ActiveObject, std::move_iterator<ActiveObject*> >(ActiveObject*) [213]
                0.00    0.00       6/6           ActiveObject* std::__uninitialized_copy_a<std::move_iterator<ActiveObject*>, ActiveObject*, ActiveObject>(std::move_iterator<ActiveObject*>, std::move_iterator<ActiveObject*>, ActiveObject*, std::allocator<ActiveObject>&) [344]
-----------------------------------------------
                0.00    0.00       6/6           void std::__alloc_on_move<std::allocator<std::vector<int, std::allocator<int> > > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::allocator<std::vector<int, std::allocator<int> > >&) [341]
[347]    0.0    0.00    0.00       6         std::remove_reference<std::allocator<std::vector<int, std::allocator<int> > >&>::type&& std::move<std::allocator<std::vector<int, std::allocator<int> > >&>(std::allocator<std::vector<int, std::allocator<int> > >&) [347]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator=(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&&) [337]
[348]    0.0    0.00    0.00       6         std::remove_reference<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&>::type&& std::move<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&>(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [348]
-----------------------------------------------
                0.00    0.00       2/6           void std::allocator_traits<std::allocator<pollfd> >::construct<pollfd, pollfd const&>(std::allocator<pollfd>&, pollfd*, pollfd const&) [558]
                0.00    0.00       2/6           void std::vector<pollfd, std::allocator<pollfd> >::_M_realloc_insert<pollfd const&>(__gnu_cxx::__normal_iterator<pollfd*, std::vector<pollfd, std::allocator<pollfd> > >, pollfd const&) [563]
                0.00    0.00       2/6           void __gnu_cxx::new_allocator<pollfd>::construct<pollfd, pollfd const&>(pollfd*, pollfd const&) [541]
[349]    0.0    0.00    0.00       6         pollfd const& std::forward<pollfd const&>(std::remove_reference<pollfd const&>::type&) [349]
-----------------------------------------------
                0.00    0.00       5/5           void std::allocator_traits<std::allocator<void (*)(int)> >::destroy<void (*)(int)>(std::allocator<void (*)(int)>&, void (**)(int)) [357]
[350]    0.0    0.00    0.00       5         void __gnu_cxx::new_allocator<void (*)(int)>::destroy<void (*)(int)>(void (**)(int)) [350]
-----------------------------------------------
                0.00    0.00       5/5           std::allocator<void (*)(int)>::allocator() [353]
[351]    0.0    0.00    0.00       5         __gnu_cxx::new_allocator<void (*)(int)>::new_allocator() [351]
-----------------------------------------------
                0.00    0.00       1/5           void std::__sort<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_comp_iter<kruskal(Graph&)::{lambda(Edge, Edge)#1}> >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_comp_iter<kruskal(Graph&)::{lambda(Edge, Edge)#1}>) [685]
                0.00    0.00       1/5           void std::__introsort_loop<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<kruskal(Graph&)::{lambda(Edge, Edge)#1}> >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<kruskal(Graph&)::{lambda(Edge, Edge)#1}>) [678]
                0.00    0.00       1/5           void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_comp_iter<kruskal(Graph&)::{lambda(Edge, Edge)#1}> >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_comp_iter<kruskal(Graph&)::{lambda(Edge, Edge)#1}>) [679]
                0.00    0.00       2/5           void std::vector<Edge, std::allocator<Edge> >::_M_realloc_insert<Edge>(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, Edge&&) [560]
[352]    0.0    0.00    0.00       5         __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >::difference_type __gnu_cxx::operator-<Edge*, std::vector<Edge, std::allocator<Edge> > >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > const&, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > const&) [352]
                0.00    0.00      10/28          __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >::base() const [104]
-----------------------------------------------
                0.00    0.00       1/5           std::_Vector_base<void (*)(int), std::allocator<void (*)(int)> >::_Vector_impl::_Vector_impl() [651]
                0.00    0.00       4/5           std::_Deque_base<void (*)(int), std::allocator<void (*)(int)> >::_Deque_impl::_Deque_impl() [391]
[353]    0.0    0.00    0.00       5         std::allocator<void (*)(int)>::allocator() [353]
                0.00    0.00       5/5           __gnu_cxx::new_allocator<void (*)(int)>::new_allocator() [351]
-----------------------------------------------
                0.00    0.00       1/5           std::vector<Edge, std::allocator<Edge> >::~vector() [667]
                0.00    0.00       4/5           void std::vector<Edge, std::allocator<Edge> >::_M_realloc_insert<Edge>(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, Edge&&) [560]
[354]    0.0    0.00    0.00       5         std::_Vector_base<Edge, std::allocator<Edge> >::_M_get_Tp_allocator() [354]
-----------------------------------------------
                0.00    0.00       1/5           std::vector<pollfd, std::allocator<pollfd> >::~vector() [671]
                0.00    0.00       4/5           void std::vector<pollfd, std::allocator<pollfd> >::_M_realloc_insert<pollfd const&>(__gnu_cxx::__normal_iterator<pollfd*, std::vector<pollfd, std::allocator<pollfd> > >, pollfd const&) [563]
[355]    0.0    0.00    0.00       5         std::_Vector_base<pollfd, std::allocator<pollfd> >::_M_get_Tp_allocator() [355]
-----------------------------------------------
                0.00    0.00       1/5           std::vector<void (*)(int), std::allocator<void (*)(int)> >::~vector() [675]
                0.00    0.00       4/5           void std::vector<void (*)(int), std::allocator<void (*)(int)> >::_M_realloc_insert<void (* const&)(int)>(__gnu_cxx::__normal_iterator<void (**)(int), std::vector<void (*)(int), std::allocator<void (*)(int)> > >, void (* const&)(int)) [565]
[356]    0.0    0.00    0.00       5         std::_Vector_base<void (*)(int), std::allocator<void (*)(int)> >::_M_get_Tp_allocator() [356]
-----------------------------------------------
                0.00    0.00       1/5           std::vector<void (*)(int), std::allocator<void (*)(int)> >::_M_erase(__gnu_cxx::__normal_iterator<void (**)(int), std::vector<void (*)(int), std::allocator<void (*)(int)> > >) [673]
                0.00    0.00       4/5           std::deque<void (*)(int), std::allocator<void (*)(int)> >::pop_front() [407]
[357]    0.0    0.00    0.00       5         void std::allocator_traits<std::allocator<void (*)(int)> >::destroy<void (*)(int)>(std::allocator<void (*)(int)>&, void (**)(int)) [357]
                0.00    0.00       5/5           void __gnu_cxx::new_allocator<void (*)(int)>::destroy<void (*)(int)>(void (**)(int)) [350]
-----------------------------------------------
                0.00    0.00       5/5           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator=(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [281]
[358]    0.0    0.00    0.00       5         std::vector<int, std::allocator<int> >* std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >(unsigned long, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >) [358]
                0.00    0.00       5/23          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_allocate(unsigned long) [116]
                0.00    0.00       5/79          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [47]
                0.00    0.00       5/17          std::vector<int, std::allocator<int> >* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [158]
-----------------------------------------------
                0.00    0.00       4/4           ActiveObject::run(int) [360]
[359]    0.0    0.00    0.00       4         calc(int) [359]
                0.00    0.00       1/1           Tree::calc_weight() [575]
                0.00    0.00       1/1           Tree::avgDistance() [574]
                0.00    0.00       1/1           Tree::maxDistance() [576]
                0.00    0.00       1/1           Tree::minDistance() [577]
-----------------------------------------------
                0.00    0.00       4/4           ActiveObject::start()::{lambda()#1}::operator()() const [461]
[360]    0.0    0.00    0.00       4         ActiveObject::run(int) [360]
                0.00    0.00       8/8           ActiveObject::getTask() [267]
                0.00    0.00       4/4           calc(int) [359]
-----------------------------------------------
                0.00    0.00       4/4           PipeLine::join() [588]
[361]    0.0    0.00    0.00       4         ActiveObject::join() [361]
-----------------------------------------------
                0.00    0.00       4/4           PipeLine::start(void (*)(int)) [589]
[362]    0.0    0.00    0.00       4         ActiveObject::start() [362]
                0.00    0.00       4/4           std::thread::thread<ActiveObject::start()::{lambda()#1}, , void>(ActiveObject::start()::{lambda()#1}&&) [423]
                0.00    0.00       4/4           std::thread::operator=(std::thread&&) [424]
                0.00    0.00       4/15          std::thread::~thread() [165]
-----------------------------------------------
                0.00    0.00       4/4           PipeLine::start(void (*)(int)) [589]
[363]    0.0    0.00    0.00       4         ActiveObject::request(void (*)(int)) [363]
                0.00    0.00       4/4           std::queue<void (*)(int), std::deque<void (*)(int), std::allocator<void (*)(int)> > >::push(void (* const&)(int)) [411]
-----------------------------------------------
                0.00    0.00       4/4           PipeLine::PipeLine(int) [590]
[364]    0.0    0.00    0.00       4         ActiveObject::ActiveObject(int) [364]
                0.00    0.00       4/4           std::thread::thread() [422]
                0.00    0.00       4/4           std::queue<void (*)(int), std::deque<void (*)(int), std::allocator<void (*)(int)> > >::queue<std::deque<void (*)(int), std::allocator<void (*)(int)> >, void>() [413]
-----------------------------------------------
                0.00    0.00       4/4           proccessCommand(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int) [286]
[365]    0.0    0.00    0.00       4         Tree::floydWarshall() [365]
                0.00    0.00     352/480         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [15]
                0.00    0.00     304/475         std::vector<int, std::allocator<int> >::operator[](unsigned long) [16]
                0.00    0.00      48/159         std::vector<int, std::allocator<int> >::size() const [22]
                0.00    0.00      16/51          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [73]
                0.00    0.00       4/8           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator=(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [281]
-----------------------------------------------
                0.00    0.00       1/4           kruskal(Graph&) [572]
                0.00    0.00       3/4           prim(Graph&) [462]
[366]    0.0    0.00    0.00       4         Tree::Tree(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >) [366]
                0.00    0.00       8/12          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector() [209]
                0.00    0.00       4/8           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator=(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [281]
                0.00    0.00       4/51          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [73]
-----------------------------------------------
                0.00    0.00       4/4           proccessCommand(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int) [286]
[367]    0.0    0.00    0.00       4         Tree::~Tree() [367]
                0.00    0.00      10/36          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [96]
-----------------------------------------------
                0.00    0.00       4/4           proccessCommand(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int) [286]
[368]    0.0    0.00    0.00       4         Tree::operator=(Tree const&) [368]
                0.00    0.00       4/4           Tree::getAdj() const [370]
                0.00    0.00       4/6           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator=(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&&) [337]
                0.00    0.00       4/36          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [96]
                0.00    0.00       4/36          Tree::getV() const [91]
-----------------------------------------------
                0.00    0.00       4/4           void std::allocator_traits<std::allocator<ActiveObject> >::construct<ActiveObject, ActiveObject>(std::allocator<ActiveObject>&, ActiveObject*, ActiveObject&&) [401]
[369]    0.0    0.00    0.00       4         void __gnu_cxx::new_allocator<ActiveObject>::construct<ActiveObject, ActiveObject>(ActiveObject*, ActiveObject&&) [369]
                0.00    0.00       4/18          ActiveObject&& std::forward<ActiveObject>(std::remove_reference<ActiveObject>::type&) [153]
                0.00    0.00       4/90          operator new(unsigned long, void*) [30]
                0.00    0.00       4/7           ActiveObject::ActiveObject(ActiveObject&&) [288]
-----------------------------------------------
                0.00    0.00       4/4           Tree::operator=(Tree const&) [368]
[370]    0.0    0.00    0.00       4         Tree::getAdj() const [370]
                0.00    0.00       4/12          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [208]
-----------------------------------------------
                0.00    0.00       1/4           kruskal(Graph&) [572]
                0.00    0.00       3/4           prim(Graph&) [462]
[371]    0.0    0.00    0.00       4         Graph::getV() const [371]
-----------------------------------------------
                0.00    0.00       1/4           kruskal(Graph&) [572]
                0.00    0.00       3/4           prim(Graph&) [462]
[372]    0.0    0.00    0.00       4         Graph::getAdj() const [372]
                0.00    0.00       4/12          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [208]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator_traits<std::allocator<Edge> >::max_size(std::allocator<Edge> const&) [402]
[373]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<Edge>::max_size() const [373]
                0.00    0.00       4/6           __gnu_cxx::new_allocator<Edge>::_M_max_size() const [312]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator_traits<std::allocator<pollfd> >::max_size(std::allocator<pollfd> const&) [403]
[374]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<pollfd>::max_size() const [374]
                0.00    0.00       4/6           __gnu_cxx::new_allocator<pollfd>::_M_max_size() const [313]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator_traits<std::allocator<void (*)(int)> >::max_size(std::allocator<void (*)(int)> const&) [404]
[375]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<void (*)(int)>::max_size() const [375]
                0.00    0.00       4/17          __gnu_cxx::new_allocator<void (*)(int)>::_M_max_size() const [155]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<ActiveObject, std::allocator<ActiveObject> >::back() [426]
[376]    0.0    0.00    0.00       4         __gnu_cxx::__normal_iterator<ActiveObject*, std::vector<ActiveObject, std::allocator<ActiveObject> > >::operator*() const [376]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<ActiveObject, std::allocator<ActiveObject> >::back() [426]
[377]    0.0    0.00    0.00       4         __gnu_cxx::__normal_iterator<ActiveObject*, std::vector<ActiveObject, std::allocator<ActiveObject> > >::operator-(long) const [377]
                0.00    0.00       4/14          __gnu_cxx::__normal_iterator<ActiveObject*, std::vector<ActiveObject, std::allocator<ActiveObject> > >::__normal_iterator(ActiveObject* const&) [167]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<Edge, std::allocator<Edge> >::max_size() const [382]
[378]    0.0    0.00    0.00       4         std::_Vector_base<Edge, std::allocator<Edge> >::_M_get_Tp_allocator() const [378]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<pollfd, std::allocator<pollfd> >::max_size() const [383]
[379]    0.0    0.00    0.00       4         std::_Vector_base<pollfd, std::allocator<pollfd> >::_M_get_Tp_allocator() const [379]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<void (*)(int), std::allocator<void (*)(int)> >::max_size() const [384]
[380]    0.0    0.00    0.00       4         std::_Vector_base<void (*)(int), std::allocator<void (*)(int)> >::_M_get_Tp_allocator() const [380]
-----------------------------------------------
                0.00    0.00       4/4           std::deque<void (*)(int), std::allocator<void (*)(int)> >::front() [406]
[381]    0.0    0.00    0.00       4         std::_Deque_iterator<void (*)(int), void (*&)(int), void (**)(int)>::operator*() const [381]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<Edge, std::allocator<Edge> >::_M_check_len(unsigned long, char const*) const [547]
[382]    0.0    0.00    0.00       4         std::vector<Edge, std::allocator<Edge> >::max_size() const [382]
                0.00    0.00       4/4           std::_Vector_base<Edge, std::allocator<Edge> >::_M_get_Tp_allocator() const [378]
                0.00    0.00       4/4           std::vector<Edge, std::allocator<Edge> >::_S_max_size(std::allocator<Edge> const&) [428]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<pollfd, std::allocator<pollfd> >::_M_check_len(unsigned long, char const*) const [548]
[383]    0.0    0.00    0.00       4         std::vector<pollfd, std::allocator<pollfd> >::max_size() const [383]
                0.00    0.00       4/4           std::_Vector_base<pollfd, std::allocator<pollfd> >::_M_get_Tp_allocator() const [379]
                0.00    0.00       4/4           std::vector<pollfd, std::allocator<pollfd> >::_S_max_size(std::allocator<pollfd> const&) [432]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<void (*)(int), std::allocator<void (*)(int)> >::_M_check_len(unsigned long, char const*) const [549]
[384]    0.0    0.00    0.00       4         std::vector<void (*)(int), std::allocator<void (*)(int)> >::max_size() const [384]
                0.00    0.00       4/4           std::_Vector_base<void (*)(int), std::allocator<void (*)(int)> >::_M_get_Tp_allocator() const [380]
                0.00    0.00       4/4           std::vector<void (*)(int), std::allocator<void (*)(int)> >::_S_max_size(std::allocator<void (*)(int)> const&) [436]
-----------------------------------------------
                0.00    0.00       4/4           std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >::_Tuple_impl() [393]
[385]    0.0    0.00    0.00       4         std::_Head_base<0ul, std::thread::_State*, false>::_Head_base() [385]
-----------------------------------------------
                0.00    0.00       4/4           std::_Tuple_impl<0ul, ActiveObject::start()::{lambda()#1}>::_M_head(std::_Tuple_impl<0ul, ActiveObject::start()::{lambda()#1}>&) [394]
[386]    0.0    0.00    0.00       4         std::_Head_base<0ul, ActiveObject::start()::{lambda()#1}, false>::_M_head(std::_Head_base<0ul, ActiveObject::start()::{lambda()#1}, false>&) [386]
-----------------------------------------------
                0.00    0.00       4/4           std::_Tuple_impl<0ul, ActiveObject::start()::{lambda()#1}>::_Tuple_impl<ActiveObject::start()::{lambda()#1}>(ActiveObject::start()::{lambda()#1}&&) [395]
[387]    0.0    0.00    0.00       4         std::_Head_base<0ul, ActiveObject::start()::{lambda()#1}, false>::_Head_base<ActiveObject::start()::{lambda()#1}>(ActiveObject::start()::{lambda()#1}&&) [387]
                0.00    0.00       4/36          ActiveObject::start()::{lambda()#1}&& std::forward<ActiveObject::start()::{lambda()#1}>(std::remove_reference<ActiveObject::start()::{lambda()#1}>::type&) [97]
-----------------------------------------------
                0.00    0.00       4/4           std::_Tuple_impl<1ul, std::default_delete<std::thread::_State> >::_Tuple_impl() [396]
[388]    0.0    0.00    0.00       4         std::_Head_base<1ul, std::default_delete<std::thread::_State>, true>::_Head_base() [388]
-----------------------------------------------
                0.00    0.00       4/4           std::thread::thread<ActiveObject::start()::{lambda()#1}, , void>(ActiveObject::start()::{lambda()#1}&&) [423]
[389]    0.0    0.00    0.00       4         std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> >::unique_ptr<std::default_delete<std::thread::_State>, void>(std::thread::_State*) [389]
                0.00    0.00       4/4           std::__uniq_ptr_data<std::thread::_State, std::default_delete<std::thread::_State>, true, true>::__uniq_ptr_impl(std::thread::_State*) [399]
-----------------------------------------------
                0.00    0.00       4/4           std::thread::thread<ActiveObject::start()::{lambda()#1}, , void>(ActiveObject::start()::{lambda()#1}&&) [423]
[390]    0.0    0.00    0.00       4         std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> >::~unique_ptr() [390]
                0.00    0.00       4/8           std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::_M_ptr() [278]
-----------------------------------------------
                0.00    0.00       4/4           std::_Deque_base<void (*)(int), std::allocator<void (*)(int)> >::_Deque_base() [392]
[391]    0.0    0.00    0.00       4         std::_Deque_base<void (*)(int), std::allocator<void (*)(int)> >::_Deque_impl::_Deque_impl() [391]
                0.00    0.00       4/5           std::allocator<void (*)(int)>::allocator() [353]
                0.00    0.00       4/18          std::_Deque_base<void (*)(int), std::allocator<void (*)(int)> >::_Deque_impl_data::_Deque_impl_data() [147]
-----------------------------------------------
                0.00    0.00       4/4           std::deque<void (*)(int), std::allocator<void (*)(int)> >::deque() [409]
[392]    0.0    0.00    0.00       4         std::_Deque_base<void (*)(int), std::allocator<void (*)(int)> >::_Deque_base() [392]
                0.00    0.00       4/4           std::_Deque_base<void (*)(int), std::allocator<void (*)(int)> >::_Deque_impl::_Deque_impl() [391]
                0.00    0.00       4/11          std::_Deque_base<void (*)(int), std::allocator<void (*)(int)> >::_M_initialize_map(unsigned long) [227]
-----------------------------------------------
                0.00    0.00       4/4           std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> >::tuple<true, true>() [414]
[393]    0.0    0.00    0.00       4         std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >::_Tuple_impl() [393]
                0.00    0.00       4/4           std::_Tuple_impl<1ul, std::default_delete<std::thread::_State> >::_Tuple_impl() [396]
                0.00    0.00       4/4           std::_Head_base<0ul, std::thread::_State*, false>::_Head_base() [385]
-----------------------------------------------
                0.00    0.00       4/4           ActiveObject::start()::{lambda()#1}& std::__get_helper<0ul, ActiveObject::start()::{lambda()#1}>(std::_Tuple_impl<0ul, ActiveObject::start()::{lambda()#1}>&) [444]
[394]    0.0    0.00    0.00       4         std::_Tuple_impl<0ul, ActiveObject::start()::{lambda()#1}>::_M_head(std::_Tuple_impl<0ul, ActiveObject::start()::{lambda()#1}>&) [394]
                0.00    0.00       4/4           std::_Head_base<0ul, ActiveObject::start()::{lambda()#1}, false>::_M_head(std::_Head_base<0ul, ActiveObject::start()::{lambda()#1}, false>&) [386]
-----------------------------------------------
                0.00    0.00       4/4           std::tuple<ActiveObject::start()::{lambda()#1}>::tuple<ActiveObject::start()::{lambda()#1}, true, true>(ActiveObject::start()::{lambda()#1}&&) [415]
[395]    0.0    0.00    0.00       4         std::_Tuple_impl<0ul, ActiveObject::start()::{lambda()#1}>::_Tuple_impl<ActiveObject::start()::{lambda()#1}>(ActiveObject::start()::{lambda()#1}&&) [395]
                0.00    0.00       4/36          ActiveObject::start()::{lambda()#1}&& std::forward<ActiveObject::start()::{lambda()#1}>(std::remove_reference<ActiveObject::start()::{lambda()#1}>::type&) [97]
                0.00    0.00       4/4           std::_Head_base<0ul, ActiveObject::start()::{lambda()#1}, false>::_Head_base<ActiveObject::start()::{lambda()#1}>(ActiveObject::start()::{lambda()#1}&&) [387]
-----------------------------------------------
                0.00    0.00       4/4           std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >::_Tuple_impl() [393]
[396]    0.0    0.00    0.00       4         std::_Tuple_impl<1ul, std::default_delete<std::thread::_State> >::_Tuple_impl() [396]
                0.00    0.00       4/4           std::_Head_base<1ul, std::default_delete<std::thread::_State>, true>::_Head_base() [388]
-----------------------------------------------
                0.00    0.00       4/4           void std::_Destroy<ActiveObject*>(ActiveObject*, ActiveObject*) [458]
[397]    0.0    0.00    0.00       4         void std::_Destroy_aux<false>::__destroy<ActiveObject*>(ActiveObject*, ActiveObject*) [397]
                0.00    0.00       7/10          ActiveObject* std::__addressof<ActiveObject>(ActiveObject&) [244]
                0.00    0.00       7/7           void std::_Destroy<ActiveObject>(ActiveObject*) [306]
-----------------------------------------------
                0.00    0.00       1/4           std::_Vector_base<ActiveObject, std::allocator<ActiveObject> >::~_Vector_base() [640]
                0.00    0.00       3/4           void std::vector<ActiveObject, std::allocator<ActiveObject> >::_M_realloc_insert<ActiveObject>(__gnu_cxx::__normal_iterator<ActiveObject*, std::vector<ActiveObject, std::allocator<ActiveObject> > >, ActiveObject&&) [511]
[398]    0.0    0.00    0.00       4         std::_Vector_base<ActiveObject, std::allocator<ActiveObject> >::_M_deallocate(ActiveObject*, unsigned long) [398]
                0.00    0.00       3/3           std::allocator_traits<std::allocator<ActiveObject> >::deallocate(std::allocator<ActiveObject>&, ActiveObject*, unsigned long) [507]
-----------------------------------------------
                0.00    0.00       4/4           std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> >::unique_ptr<std::default_delete<std::thread::_State>, void>(std::thread::_State*) [389]
[399]    0.0    0.00    0.00       4         std::__uniq_ptr_data<std::thread::_State, std::default_delete<std::thread::_State>, true, true>::__uniq_ptr_impl(std::thread::_State*) [399]
                0.00    0.00       4/4           std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::__uniq_ptr_impl(std::thread::_State*) [400]
-----------------------------------------------
                0.00    0.00       4/4           std::__uniq_ptr_data<std::thread::_State, std::default_delete<std::thread::_State>, true, true>::__uniq_ptr_impl(std::thread::_State*) [399]
[400]    0.0    0.00    0.00       4         std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::__uniq_ptr_impl(std::thread::_State*) [400]
